SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,thisRow.t,notes,Initialize.started,Initialize.stopped,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,ker_resp.started,GroupSelection.stopped,ker_resp.keys,ker_resp.rt,ker_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,TrainingGroup1.started,image_1.started,image_2.started,image_3.started,image_4.started,sound1.started,Instruction.started,ResponseKey.started,TrainingGroup1.stopped,feedbackText,ResponseKey.keys,ResponseKey.rt,ResponseKey.duration,FeedbackRoutine1.started,FeedbackText.started,FeedbackRoutine1.stopped,FeedbackText.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,0.010461125006258953,0.010796042006404605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232040,001,2024-06-21_22h13.11.791,5-8,2024.1.4,None,2024-06-21 22h13.18.119801 +0900,
,,,,,,,,,,,,,,,0.010809458006406203,0.010968542002956383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232040,001,2024-06-21_22h13.11.791,5-8,2024.1.4,None,2024-06-21 22h13.18.119801 +0900,
,,,,,,,,,,,,,,,,,0.010977750003803521,0.017357667005853727,0.017357667005853727,1.4149725830066018,1,1.3574878750005155,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232040,001,2024-06-21_22h13.11.791,5-8,2024.1.4,None,2024-06-21 22h13.18.119801 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,1.4150049580057384,1.4770841250065132,6.409223208000185,6.415884041667838,6.409223208000185,6.469878375006374,11.416737124669696,16.407564958004514,16.407564958004514,16.415680375001102,16.42423162467118,16.415680375001102,21.414256291671578,26.41601050000463,26.41601050000463,26.41601050000463,26.42510233367308,26.41601050000463,31.42106766667372,36.41238633300236,36.41238633300236,36.41238633300236,36.41627541667209,36.41238633300236,41.414729416672586,46.41284275000362,46.41284275000362,46.40675304200704,,,,,,,,,,,,,,,,,,,,,,232040,001,2024-06-21_22h13.11.791,5-8,2024.1.4,None,2024-06-21 22h13.18.119801 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.406799708005565,46.41284275000362,51.4598050420027,51.39558929200575,,,,,,,,,,,,,,,,,,232040,001,2024-06-21_22h13.11.791,5-8,2024.1.4,None,2024-06-21 22h13.18.119801 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-7-Per.wav,Speaker2,گوینده۲,0,0,0,26,51.4598050420027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.432211000006646,51.4598050420027,51.4598050420027,51.4598050420027,51.4598050420027,51.46196924967177,51.4598050420027,51.4598050420027,54.06364350000513,Correct! / صحیح است!,2,2.5991017499982263,None,54.12310079200688,54.139731667004526,56.12512441700528,,232040,001,2024-06-21_22h13.11.791,5-8,2024.1.4,None,2024-06-21 22h13.18.119801 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-17-Per.wav,Speaker1,گوینده ۱,0,1,1,16,56.15084950000164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.127805583004374,56.15084950000164,56.15084950000164,56.15084950000164,56.15084950000164,56.15840887533753,56.15084950000164,56.15084950000164,58.55572658300662,Incorrect! The correct answer is Speaker1. / نادرست! پاسخ صحیح گوینده ۱.,2,2.3972533749983995,None,58.5597465000028,58.57322225000098,60.55749516700598,60.58497625000018,232040,001,2024-06-21_22h13.11.791,5-8,2024.1.4,None,2024-06-21 22h13.18.119801 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-11-Per.wav,Speaker1,گوینده ۱,0,2,2,10,60.58497625000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.56015145800484,60.58497625000018,60.58497625000018,60.58497625000018,60.58497625000018,60.59053908333638,60.58497625000018,60.58497625000018,65.48078654200071,Correct! / صحیح است!,1,4.894031958996493,None,65.4847544170043,65.49606920800579,67.49361191700154,,232040,001,2024-06-21_22h13.11.791,5-8,2024.1.4,None,2024-06-21 22h13.18.119801 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-6-Per.wav,Speaker3,گوینده۳,0,3,3,45,67.52363345800404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.49932370800525,67.52363345800404,67.52363345800404,67.52363345800404,67.52363345800404,67.52672304133787,67.52363345800404,67.52363345800404,71.411755000001,Correct! / صحیح است!,3,3.884136458997091,None,71.41582637500687,71.42729008300375,73.4161007080038,,232040,001,2024-06-21_22h13.11.791,5-8,2024.1.4,None,2024-06-21 22h13.18.119801 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-16-Per.wav,Speaker3,گوینده۳,0,4,4,55,73.44233237500157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.41875945800712,73.44233237500157,73.44233237500157,73.44233237500157,73.44233237500157,73.44939445833782,73.44233237500157,73.44233237500157,74.82597783300298,Incorrect! The correct answer is Speaker3. / نادرست! پاسخ صحیح گوینده۳.,2,1.3792660839972086,None,74.8336027080004,74.84682854200219,76.83703787500417,,232040,001,2024-06-21_22h13.11.791,5-8,2024.1.4,None,2024-06-21 22h13.18.119801 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-15-Per.wav,Speaker2,گوینده۲,0,5,5,34,76.86411520800175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.83977491700352,76.86411520800175,76.86411520800175,76.86411520800175,76.86411520800175,76.87029595833931,76.86411520800175,76.86411520800175,82.60169320800196,Incorrect! The correct answer is Speaker2. / نادرست! پاسخ صحیح گوینده۲.,1,5.734960667003179,None,82.6057428330023,82.61901158300316,84.60438416700345,84.63377612500335,232040,001,2024-06-21_22h13.11.791,5-8,2024.1.4,None,2024-06-21 22h13.18.119801 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-2-Per.wav,Speaker4,گوینده۴,0,6,6,61,84.63377612500335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.609163292007,84.63377612500335,84.63377612500335,84.63377612500335,84.63377612500335,84.63658500033537,84.63377612500335,84.63377612500335,89.32659870800126,Incorrect! The correct answer is Speaker4. / نادرست! پاسخ صحیح گوینده۴.,2,4.684549083998718,None,89.3306950000042,89.34237625000242,91.32569370800047,91.35143354200409,232040,001,2024-06-21_22h13.11.791,5-8,2024.1.4,None,2024-06-21 22h13.18.119801 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-3-Per.wav,Speaker3,گوینده۳,0,7,7,42,91.35143354200409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.32840870800283,91.35143354200409,91.35143354200409,91.35143354200409,91.35143354200409,91.3588344163368,91.35143354200409,91.35143354200409,94.5629726670013,Incorrect! The correct answer is Speaker3. / نادرست! پاسخ صحیح گوینده۳.,4,3.2091247499993187,None,94.5670329170025,94.58022108300065,96.57084620800015,,232040,001,2024-06-21_22h13.11.791,5-8,2024.1.4,None,2024-06-21 22h13.18.119801 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-2-Per.wav,Speaker2,گوینده۲,0,8,8,21,96.59972625000228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.57553075000033,96.59972625000228,96.59972625000228,96.59972625000228,96.59972625000228,96.60401375033737,96.59972625000228,96.59972625000228,99.61370516700117,Correct! / صحیح است!,2,3.0129712499983725,None,99.6213382920032,99.6328687080022,101.62305612500495,,232040,001,2024-06-21_22h13.11.791,5-8,2024.1.4,None,2024-06-21 22h13.18.119801 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-20-Per.wav,Speaker1,گوینده ۱,0,9,9,19,101.64874354200583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.62576766700658,101.64874354200583,101.64874354200583,101.64874354200583,101.64874354200583,101.65634695833481,101.64874354200583,101.64874354200583,104.66620862500713,Incorrect! The correct answer is Speaker1. / نادرست! پاسخ صحیح گوینده ۱.,2,3.0149471670010826,None,104.67020512500312,104.68370983300701,106.66658775000542,106.69571062500472,232040,001,2024-06-21_22h13.11.791,5-8,2024.1.4,None,2024-06-21 22h13.18.119801 +0900,
,,,,,,,,,,,106.69571062500472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.66936333300691,106.69571062500472,106.69571062500472,106.69571062500472,106.69571062500472,106.69969079133492,106.69571062500472,106.69571062500472,106.6963372080063,Incorrect! The correct answer is Speaker1. / نادرست! پاسخ صحیح گوینده ۱.,2,3.2620767089974834,None,106.70366358300089,106.71397933300614,,,,,,,,,,
